transcript,comic_id
"- PEANUTS HERE! I'LL TAKE ONE!
- Just pass the money down the aisle!
-
- ?
-
-
-
-
- Here you go!
- Next time, pass it down the OTHER way!",dr190602
"- Don't be lazy, Norm.
- If you want to climb the ladder of success...
- All it takes is a little energy!
- Isn't there any escalator of success?",dr190603
"- I've git indigestion!
- I need something to settle my stomach!
- You think leftover pizza will settle your stomach? You never know until you try!",dr190604
"- ?
-
- Excuse me. This one is mine!
- If this is a memory pillow, how come it's always on the wrong side of the bed?",dr190605
"- In order to weigh you, Wally, we have to weigh us together!
- Hmm...we've gained a little weight.
- I may have to put you on a diet!
- Hopefully, it was just his McFlurry!",dr190606
"- scratch scratch Stupid allergies!
- skratch skritch! Uh-oh! I think this is poison ivy!
- Dang mosquitos! skritch skritch! No wonder dad calls himself a scratch golfer!",dr190607
"- Yuk! This cottage cheese is old!
- The expiration date is June 7! Relax. That's just the ""sell-by"" date.
- It just means the store needed to sell it by June 7, not that it goes bad on June 7.
- June 7, *2001*! It's fine.",dr190608
"- This is such a dangerous hole, I don't even know which club to use!
- If I hit it too short, the ball will end up in the creek!
- If I hit it too far, it will end up in the canyon!
- If it goes to the right, I'll loose it in the trees!
- If it goes left, I'll loose it in the swamp!
- OK, so what's your strategy?
- I'm going to putt it down the cart path!",dr190609
"- WOOSH WOOSH WOOSH
- It's gonna be labor day by the time you're done.
- I could blow up this pool faster without an audience!",dr190610
"- I bought you another squeak toy, Wally!
- OK, GO!
- Squeak! Squeak! Squeaky! Squawk! SQUEAK! Squeaky! Squeak! Squeak! Rip! Tear! SHRED! squeaky! squeak!
- Time! Eleven seconds! That squeak toy lasted longer than the last one!",dr190611
"- I love my doggie door!
-
- I'm home!
- How come I'm still inside?",dr190612
"- Want to play a game?
- You reach for the ball, but I'll get it first and then run away with it!
- What kind of game is that? It's called WALLYBALL!",dr190613
"- Yeesh!
- Is this one of those magic mirrors that shows you what you're going to look like in thirty years?? Yeah, let's go with that!",dr190614
"- I know it's early, but everyone get into the car!
- Church starts in ten minutes!
- Tie goes up here, belt goes down there! Yawn. Sigh...",dr190615
"- Why do we have to turn around? Mom says she can't hit the ball if we're all looking at her.
- This could be a long afternoon!
- DARN! Try not to breathe so loud back there!",dr190616
"- Every time I look in the mirror, I look old and sloppy!
- You don't look that bad, dad!
- Just tuck in your shirt! I'm not WEARING a shirt!",dr190617
"- Supermarket I'd like to express my appreciation for your outstanding dairy case! I'd also like to express concern for your produce department.
- ...Sigh... EXPRESS LINE I'd also like to express my disappointment in aisle 5.",dr190618
"- pant pant pant!
- pant pant pant!
- YEESH!
- Dog breath is no match for onion ring breath!",dr190619
"- GLUT-O-RAMA I'm going to sit here, honeybunch. I need a clear view of the buffet line.
- Occasionally the crowd around the soft serve machine dies down...
- And I have to be ready to pounce because...
- Way to pounce!",dr190620
"- How was Liv's birthday party?
- Great! We had pizza, strawberry ice cream, chocolate cake and jelly beans!
- I even got a party bag! Oh...
- I was hoping it was a doggie bag!",dr190621
"- How does everyone like their hot dogs? Medium! Well-done!
- Oops! Dropped on the ground!",dr190622
"- yawn!
-
-
-
-
- I wish Sundays lasted longer! You could try waking up before noon!",dr190623
"- I feel like I'm on top of the world, Ralph! Really? Why's that, honeybunch?
- You keep the air conditioner set so low, it's like living at the north pole!",dr190624
"- DONUTS Good morning, Mr. Drabble! Here's your donut!
- Hey, this donut feels lighter than usual!
- You're not making them smaller, are you? No, sir! Just the opposite!
- We're making the holes bigger! Oh, OK then!",dr190625
"- Ha ha ha! That's awake! text text text
- Oops, I mean, that's aware! I mean, that's awkward! Dang it! Darn! text text
- I mean, that's awesome! texty text text
- Why call it autocorrect when it's usually incorrect?",dr190626
"- Hi, Norm! Hello, Stu!
- Why are you wearing a lifejacket? It's just a precaution.
- You never know when you might find yourself on a boat that's sinking. I like to be prepared.
- I'm also wearing a parachute!",dr190627
"- Hmm...those pants are a size too big for me.
- And these pants are a size too small for me.
- Oops!
- Now I can tell people I've dropped two sizes!",dr190628
"- I can't believe it's almost JULY!
- It seems like we just took down the Christmas tree!
- Speaking of that...
- Maybe we should take the lights off our house! But if we leave 'em up, they won't get tangled!",dr190629
"- munch munch
-
- crunch crunch crunch
-
- munch
- Wally, I don't mind if you sit on my lap...
- BUT NOT IN MY CHIPS BOWL!",dr190630
"- DADDY! THERE'S A UFO OUTSIDE!
- A UFO??
- Oh, thanks! That's dad's donut delivery drone!",dr190701
"- Hey, Boogle! What's the capital of Turkey?
- Uhh...beats me.
- Alexander! What's the capital of Turkey? There's a state named Turkey? You need to stop buying knock-off brands.",dr190702
"- SQUEAK SQUEAK Sigh...
- Give me a break, Wally! We play ball every day!
- Can't you wait until the sun comes up?
- We're playing a night game!",dr190703
"- Hey, Wally! It's the fourth of July!
- skattle skattle skattle skattle
- Wally understands ""Vet,"" ""Bath"" and ""Fourth of July."" It's gonna be a loud night!",dr190704
"- Wally! Did you get into the trash? Did you??
- Look at me when I'm talking to you!
- OK, don't look at me!",dr190705
"- This is the life! Nothing says ""Summertime"" like lounging in a hammock!
- Shouldn't be hammocks outdoors? Too hot out there.",dr190706
"- Yawn!
-
- SQUEAK
- squeak squeak squeak squeak
- squeak squeak SQUEAK squeaky squeak SQUEAKY squeak SQUEAK squeak squeaky SUQAK squeak squeaky squeak squeak squakky squeak squeak squeak squekity squak SQUEAK squeak squeak squeakity squak squak SQUEAKY squeak SQUAK SQUAK You guys couldn't sleep either?",dr190707
"- This new scrub brush really works great, honeybunch! I'm glad to hear it!
- Now if I could only get him to wash DISHES!
- He sure has a lot of golf balls!",dr190708
"- I'm considering taking the kids on a camping trip!
- Therefore, I'm making a list of ""Do's"" and ""Don'ts"".
- So far, I have 17 ""Do's"" and only one ""Don't"".
- What's the ""Don't""? Don't go camping.",dr190709
"- This is a tough shot, dad. I recommend taking a three-wood.
- I have a better idea. Start driving the golf cart...
- I'll chip the ball into the cart, and you can drive it up to the green!
- That'll never work! It worked last time!",dr190710
"- Hey, Steinbauer! Your barbecue smoke is blowing over here!
- Anything you can do about it?
- Nope! whirrrr!",dr190711
"- Ralph, I know you don't get along with Mr. Steinbauer, but he's our neighbor!
- You need to make an effort to be nice! You're right. I'll go talk to him. NEXT! Ralph Drabble is a Moron. /Change my Mind!/",dr190712
"- Ralph, I know Mr. Steinbauer is not your favorite neighbor...
- But you stay on your side of the fence and he'll stay on his!
- You'll never even have to see each other!
- Except when he's on his trampoline!",dr190713
"- Bye, dad! Bye, Norm.
- Forgot my keys.
- Bye! Bye!
- Forgot my wallet!
- Bye! Bye.
- Forgot my phone! Bye!
- Aren't you gonna say bye? WILL YOU GET OUTA HERE?!!",dr190714
"- Guess what, kids! I bought myself a burial plot!
- What?? Now, when the time comes, everything will be take care of!
- I thought you just wanted us to put you in the recycle bin. I did, but I found out there's a 200-pound limit.",dr190715
"- Why did you buy a burial plot, dad?
- Because the cemetery sent us an ad recommending we pick our plots now because they're going fast!
- My plot has a beautiful view of the mountains!
- It was a little more expensive but why not live a little?",dr190716
"- My cemetery plot is in a prime location!
- Nearby parking, great school district...
- Minutes to shopping and dining!
- I CAN'T WAIT! Please don't tell me people are dying to get in!",dr190717
"- What are you so chipper about, Ralph? I just took a load off my mind, Steinbauer.
- We got an ad in the mail, and I bought a cemetery plot! Now I know I'll spend the eternity in peace and serenity!
- I got that ad, too! I'll be in plot E-42!
- I just bought E-43! WHAT??",dr190718
"- Hello, Serenity Acres? This is Mr. Drabble! I just bought a burial plot, but I need to cancel the transaction!
- My obnoxious neighbor bought the plot next to mine, and I...
- WHAT DO YOU MEAN I CAN'T CANCEL??
- Trust me, I've already spent an eternity next to that nitwit!",dr190719
"- I can't believe we bought burial plots right next to each other, Steinbauer!
- That reminds me...promise you'll keep everything dignified, Ralph!
- Buy yourself a nice black suit and tie! No sweatpants!
- He sure knows how to take the fun out of a cemetery plot!",dr190720
"- Instead of emptying all my pockets and putting everything in trays, how about if I just hand you my cargo shorts? SECURITY CHECK Pleas empty all pockets before passing through",dr190721
"- Ralph, I know you're upset that Mr. Steinbauer bought the cemetery plot next to yours, but you need to stop obsessing about it!
- Easier said than done. Ralph, can you hear me? I'm with Stupid -> <- I'm with Stupider",dr190722
"- I'm going to the gym again. Again? Why??
- Steinbauer bought the cemetery plot next to mine! I can't bear the idea of spending eternity next to that man!
- Therefore, I'm taking matters into my own hands!
- I intend to live forever!",dr190723
"- I can't believe your dad bought himself a cemetery plot just form looking at a brochure!
- I can't believe it!
- Now I REALLY can't believe it! Can't believe what?
- This! I CAN'T BELIEVE IT!",dr190724
"- Ralph, you won't be spending eternity next to Mr. Steinbauer! 31...32...33...
- The burial plots you both bought are in a PET cemetery!!
- You don't need to try to live forever! 46...47...
- Say what? Never mind.",dr190725
"- Ralph, why on earth did you buy yourself a plot in a PET CEMETERY!
- What were you thinking??
- I'm still not convinced this is a pet cemetery, honeybunch!
- My plot is right near a guy named Mister Ed!",dr190726
"- Wanna play tennis, Patrick?
- We can't. Look at th ball!
- Hey, what happened to all the fuzz?
- Stupid badgers!",dr190727
"-
- WHIRRRR!
- skattle skattle
-
- WHIRRRRR!
- ROWF! ROWF!
-
- They should never let that thing out of the closet!",dr190728
"- Aww! Isn't he cute!
- Good boy!
- Such a nice doggy!
- Who needs Facebook and Twitter? I get enough ""likes.""",dr190729
